Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
FPS: 60.02613177620744
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
FPS: 60.02917658098542
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
FPS: 60.02412129338296
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
FPS: 60.02891352648917
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
FPS: 60.02920180551031
Rect { x: 0.0, y: 0.0, w: 0.0, h: 0.0 }
